model	branch_length	nsites	sample	rule	replicates	refined_fraction	legacy_fraction	refined_minus_legacy	paired_bootstrap_ci_low	paired_bootstrap_ci_high	refined_only	legacy_only	agreement	mean_delta_z	mean_delta_z_ci_low	mean_delta_z_ci_high	median_delta_z	delta_z_q10	delta_z_q90	mean_delta_decision_margin	mean_delta_decision_margin_ci_low	mean_delta_decision_margin_ci_high	median_delta_decision_margin
+I+R4	1.0	500	null_heldout	nominal	10000	0.0447	0.9879	-0.9432	-0.9478	-0.9384	0	9432	0.0568	-3.7876915264567077	-3.7897176462239037	-3.7856654066895117	-3.7854553871574743	-3.9239281605635585	-3.656575794576743	-3.7876915264567077	-3.7897176462239037	-3.7856654066895117	-3.785455387157474
+I+R4	1.0	500	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-2.6650497225335052	-2.66681927957243	-2.6632801654945806	-2.671225534688544	-2.8220041419530206	-2.4987071970585086	-2.665049722533505	-2.6668192795724295	-2.66328016549458	-2.671225534688543
+I+R4	1.0	500	null_heldout	calibrated	10000	0.0463	0.0477	-0.0013999999999999985	-0.0029	0.0001	23	37	0.994	-3.7876915264567077	-3.7897176462239037	-3.7856654066895117	-3.7854553871574743	-3.9239281605635585	-3.656575794576743	-0.13612382995012862	-0.13814994971732442	-0.13409771018293282	-0.13388769065089434
+I+R4	1.0	500	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-2.6650497225335052	-2.66681927957243	-2.6632801654945806	-2.671225534688544	-2.8220041419530206	-2.4987071970585086	0.9865179739730735	0.9847484169341488	0.9882875310119982	0.9803421618180348
+I+R4	1.0	1000	null_heldout	nominal	10000	0.0426	0.9999	-0.9573	-0.9613	-0.9532	0	9573	0.0427	-5.355930036665567	-5.357949287544479	-5.353910785786655	-5.354310328283939	-5.487236263868	-5.225679906321297	-5.355930036665567	-5.357949287544479	-5.353910785786655	-5.354310328283939
+I+R4	1.0	1000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-3.772507853215153	-3.774275429296294	-3.7707402771340117	-3.7761135927753173	-3.933768914504067	-3.608329782562004	-3.772507853215153	-3.774275429296294	-3.7707402771340117	-3.776113592775318
+I+R4	1.0	1000	null_heldout	calibrated	10000	0.0429	0.0428	0.00010000000000000286	-0.0013	0.0015	25	24	0.9951	-5.355930036665567	-5.357949287544479	-5.353910785786655	-5.354310328283939	-5.487236263868	-5.225679906321297	-0.12795269567506432	-0.12997194655397673	-0.1259334447961519	-0.126332987293436
+I+R4	1.0	1000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-3.772507853215153	-3.774275429296294	-3.7707402771340117	-3.7761135927753173	-3.933768914504067	-3.608329782562004	1.4554694877753513	1.4537019116942103	1.4572370638564924	1.451863748215187
+I+R4	1.0	5000	null_heldout	nominal	10000	0.0491	1.0	-0.9509	-0.955	-0.9465	0	9509	0.0491	-11.976671470680627	-11.978683108044123	-11.97465983331713	-11.975805138195474	-12.109722852699448	-11.845514390265299	-11.976671470680628	-11.978683108044125	-11.974659833317132	-11.975805138195476
+I+R4	1.0	5000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-8.442995827588643	-8.444768006145097	-8.441223649032189	-8.445647594552213	-8.603677685563074	-8.277162191310374	-8.442995827588643	-8.444768006145097	-8.441223649032189	-8.445647594552215
+I+R4	1.0	5000	null_heldout	calibrated	10000	0.0489	0.0473	0.0015999999999999973	0.0003	0.0029	31	15	0.9954	-11.976671470680627	-11.978683108044123	-11.97465983331713	-11.975805138195474	-12.109722852699448	-11.845514390265299	-0.12952302069109747	-0.13153465805459405	-0.1275113833276009	-0.128656688205945
+I+R4	1.0	5000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-8.442995827588643	-8.444768006145097	-8.441223649032189	-8.445647594552213	-8.603677685563074	-8.277162191310374	3.4041526224008876	3.402380443844433	3.405924800957342	3.401500855437316
+I+R4	1.0	10000	null_heldout	nominal	10000	0.0486	1.0	-0.9514	-0.9554	-0.9472	0	9514	0.0486	-16.93809595883959	-16.940127354630864	-16.936064563048316	-16.935230295192383	-17.072930783901228	-16.80677729409558	-16.93809595883959	-16.940127354630864	-16.936064563048316	-16.935230295192383
+I+R4	1.0	10000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-11.94084137894778	-11.942605256307557	-11.939077501588004	-11.94127556599129	-12.103763040091772	-11.779545899852112	-11.94084137894778	-11.942605256307557	-11.939077501588004	-11.941275565991292
+I+R4	1.0	10000	null_heldout	calibrated	10000	0.0471	0.0467	0.0004000000000000045	-0.001	0.0018	28	24	0.9948	-16.93809595883959	-16.940127354630864	-16.936064563048316	-16.935230295192383	-17.072930783901228	-16.80677729409558	-0.1309964545173953	-0.13302785030867087	-0.12896505872611974	-0.1281307908701912
+I+R4	1.0	10000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-11.94084137894778	-11.942605256307557	-11.939077501588004	-11.94127556599129	-12.103763040091772	-11.779545899852112	4.866258125374409	4.864494248014633	4.868022002734184	4.865823938330898
+I+R4	2.0	100	null_heldout	nominal	10000	0.0423	0.5151	-0.4728	-0.4828	-0.4631	0	4728	0.5272	-1.6919038308096332	-1.6939824122534664	-1.6898252493658001	-1.6873293109652292	-1.8292107701240883	-1.5612954053748107	-1.6919038308096332	-1.6939824122534664	-1.6898252493658001	-1.6873293109652294
+I+R4	2.0	100	alternative	nominal	20000	0.99965	1.0	-0.00034999999999996145	-0.00065	-0.0001	0	7	0.99965	-1.3197115655724772	-1.3211839909674463	-1.318239140177508	-1.3267510063584353	-1.4480376239962418	-1.1813297338473439	-1.3197115655724772	-1.3211839909674463	-1.318239140177508	-1.3267510063584356
+I+R4	2.0	100	null_heldout	calibrated	10000	0.0459	0.0477	-0.001799999999999996	-0.0032	-0.0005	15	33	0.9952	-1.6919038308096332	-1.6939824122534664	-1.6898252493658001	-1.6873293109652292	-1.8292107701240883	-1.5612954053748107	-0.13201378303426958	-0.1340923644781026	-0.12993520159043656	-0.12743926318986554
+I+R4	2.0	100	alternative	calibrated	20000	0.9997	0.9997	0.0	-0.00015	0.00015	1	1	0.9999	-1.3197115655724772	-1.3211839909674463	-1.318239140177508	-1.3267510063584353	-1.4480376239962418	-1.1813297338473439	0.240178482202887	0.23870605680791793	0.2416509075978561	0.23313904141692854
+I+R4	2.0	500	null_heldout	nominal	10000	0.0466	0.9899	-0.9433	-0.9478	-0.9387	0	9433	0.0567	-3.7898873894033938	-3.791910314886957	-3.7878644639198304	-3.7878336950220377	-3.923112277960301	-3.6604323801529213	-3.7898873894033938	-3.791910314886957	-3.7878644639198304	-3.7878336950220377
+I+R4	2.0	500	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-2.9687214857207196	-2.970163801965809	-2.96727916947563	-2.971405786379586	-3.1004904374819477	-2.83435217778721	-2.9687214857207187	-2.9701638019658083	-2.967279169475629	-2.9714057863795853
+I+R4	2.0	500	null_heldout	calibrated	10000	0.0529	0.0531	-0.0001999999999999988	-0.0017	0.0013	28	30	0.9942	-3.7898873894033938	-3.791910314886957	-3.7878644639198304	-3.7878336950220377	-3.923112277960301	-3.6604323801529213	-0.134521717870114	-0.1365446433536771	-0.13249879238655088	-0.13246802348875786
+I+R4	2.0	500	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-2.9687214857207196	-2.970163801965809	-2.96727916947563	-2.971405786379586	-3.1004904374819477	-2.83435217778721	0.6866441858125605	0.685201869567471	0.68808650205765	0.6839598851536941
+I+R4	2.0	1000	null_heldout	nominal	10000	0.0447	1.0	-0.9553	-0.9593	-0.9511	0	9553	0.0447	-5.359724758427947	-5.361770152028327	-5.357679364827567	-5.359072663059717	-5.493364782714932	-5.226500964573137	-5.359724758427947	-5.361770152028327	-5.357679364827567	-5.359072663059717
+I+R4	2.0	1000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-4.201499643500957	-4.202937903250889	-4.200061383751025	-4.203363985152605	-4.333269647784299	-4.067484589245	-4.201499643500956	-4.202937903250888	-4.200061383751024	-4.203363985152604
+I+R4	2.0	1000	null_heldout	calibrated	10000	0.0478	0.0493	-0.0014999999999999944	-0.003	0.0	21	36	0.9943	-5.359724758427947	-5.361770152028327	-5.357679364827567	-5.359072663059717	-5.493364782714932	-5.226500964573137	-0.13719986664755107	-0.13924526024793119	-0.13515447304717096	-0.13654777127932105
+I+R4	2.0	1000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-4.201499643500957	-4.202937903250889	-4.200061383751025	-4.203363985152605	-4.333269647784299	-4.067484589245	1.0210252482794402	1.0195869885295086	1.0224635080293718	1.019160906627791
+I+R4	2.0	5000	null_heldout	nominal	10000	0.0458	1.0	-0.9542	-0.9581	-0.9501	0	9542	0.0458	-11.985349661906248	-11.987402239630134	-11.983297084182363	-11.983637671984752	-12.120607239581961	-11.85249019726504	-11.985349661906248	-11.987402239630134	-11.983297084182363	-11.983637671984752
+I+R4	2.0	5000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-9.398883657749181	-9.400317351584308	-9.397449963914054	-9.399729658698803	-9.530196086104706	-9.265214180651995	-9.398883657749183	-9.40031735158431	-9.397449963914056	-9.399729658698805
+I+R4	2.0	5000	null_heldout	calibrated	10000	0.0437	0.0436	0.00010000000000000286	-0.0014	0.0017	31	30	0.9939	-11.985349661906248	-11.987402239630134	-11.983297084182363	-11.983637671984752	-12.120607239581961	-11.85249019726504	-0.13115424462438355	-0.13320682234826928	-0.12910166690049782	-0.1294422547028864
+I+R4	2.0	5000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-9.398883657749181	-9.400317351584308	-9.397449963914054	-9.399729658698803	-9.530196086104706	-9.265214180651995	2.4553117595326834	2.4538780656975567	2.45674545336781	2.4544657585830603
+I+R4	2.0	10000	null_heldout	nominal	10000	0.0574	1.0	-0.9426	-0.9473	-0.9381	0	9426	0.0574	-16.948186459057972	-16.950244544443233	-16.94612837367271	-16.948771828334714	-17.084958452426033	-16.81237327249613	-16.948186459057972	-16.950244544443233	-16.94612837367271	-16.948771828334714
+I+R4	2.0	10000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-13.294496065376935	-13.295929894454408	-13.29306223629946	-13.294244413267535	-13.427723973235207	-13.16117463832407	-13.294496065376938	-13.295929894454412	-13.293062236299464	-13.294244413267537
+I+R4	2.0	10000	null_heldout	calibrated	10000	0.0556	0.0559	-0.00030000000000000165	-0.0019	0.0013	31	34	0.9935	-16.948186459057972	-16.950244544443233	-16.94612837367271	-16.948771828334714	-17.084958452426033	-16.81237327249613	-0.1420205944614626	-0.14407867984672315	-0.13996250907620203	-0.14260596373820356
+I+R4	2.0	10000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-13.294496065376935	-13.295929894454408	-13.29306223629946	-13.294244413267535	-13.427723973235207	-13.16117463832407	3.5116697992195767	3.510235970142103	3.5131036282970505	3.511921451328977
+I+R4	3.0	100	null_heldout	nominal	10000	0.0436	0.5151	-0.47150000000000003	-0.4816	-0.4620975	0	4715	0.5285	-1.6913174437711735	-1.6934847899863117	-1.6891500975560354	-1.6879081708985342	-1.832593483384519	-1.553495393400596	-1.6913174437711735	-1.6934847899863117	-1.6891500975560354	-1.6879081708985342
+I+R4	3.0	100	alternative	nominal	20000	0.995	1.0	-0.0050000000000000044	-0.006	-0.00405	0	100	0.995	-1.380718312583865	-1.382158839260761	-1.3792777859069687	-1.3856333347340501	-1.5093911618038371	-1.247020482782961	-1.3807183125838651	-1.3821588392607613	-1.379277785906969	-1.3856333347340504
+I+R4	3.0	100	null_heldout	calibrated	10000	0.0486	0.0489	-0.00030000000000000165	-0.0017	0.0012	27	30	0.9943	-1.6913174437711735	-1.6934847899863117	-1.6891500975560354	-1.6879081708985342	-1.832593483384519	-1.553495393400596	-0.12368826207151051	-0.12585560828664857	-0.12152091585637247	-0.12027898919887114
+I+R4	3.0	100	alternative	calibrated	20000	0.99565	0.99495	0.0007000000000000339	0.00035	0.00105	14	0	0.9993	-1.380718312583865	-1.382158839260761	-1.3792777859069687	-1.3856333347340501	-1.5093911618038371	-1.247020482782961	0.18691086911579805	0.18547034243890193	0.18835139579269417	0.18199584696561288
+I+R4	3.0	500	null_heldout	nominal	10000	0.0456	0.9903	-0.9447	-0.9491	-0.94	0	9447	0.0553	-3.790503232858461	-3.7926057630130368	-3.7884007027038855	-3.7881772775768616	-3.9284358393906524	-3.6554006911052417	-3.790503232858461	-3.7926057630130368	-3.7884007027038855	-3.788177277576861
+I+R4	3.0	500	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-3.1044359685562437	-3.1058601007885103	-3.103011836323977	-3.1063755746592783	-3.233487811783215	-2.971379381020733	-3.1044359685562433	-3.10586010078851	-3.1030118363239767	-3.106375574659278
+I+R4	3.0	500	null_heldout	calibrated	10000	0.0451	0.0464	-0.0012999999999999956	-0.0026	0.0	17	30	0.9953	-3.790503232858461	-3.7926057630130368	-3.7884007027038855	-3.7881772775768616	-3.9284358393906524	-3.6554006911052417	-0.1455364087772277	-0.14763893893180352	-0.1434338786226519	-0.1432104534956289
+I+R4	3.0	500	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-3.1044359685562437	-3.1058601007885103	-3.103011836323977	-3.1063755746592783	-3.233487811783215	-2.971379381020733	0.5405308555249889	0.5391067232927222	0.5419549877572556	0.5385912494219545
+I+R4	3.0	1000	null_heldout	nominal	10000	0.048	1.0	-0.952	-0.9562	-0.9477	0	9520	0.048	-5.360393870963797	-5.362504819243441	-5.358282922684154	-5.360674979353162	-5.4997888897809055	-5.222865588897143	-5.360393870963796	-5.36250481924344	-5.358282922684153	-5.360674979353162
+I+R4	3.0	1000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-4.391395225650104	-4.39280223618271	-4.389988215117498	-4.392923720772452	-4.520623976352401	-4.260193633629013	-4.391395225650103	-4.3928022361827095	-4.389988215117497	-4.392923720772451
+I+R4	3.0	1000	null_heldout	calibrated	10000	0.0498	0.0498	0.0	-0.0014	0.0013	24	24	0.9952	-5.360393870963797	-5.362504819243441	-5.358282922684154	-5.360674979353162	-5.4997888897809055	-5.222865588897143	-0.12737335531707009	-0.12948430359671384	-0.12526240703742633	-0.1276544637064343
+I+R4	3.0	1000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-4.391395225650104	-4.39280223618271	-4.389988215117498	-4.392923720772452	-4.520623976352401	-4.260193633629013	0.8416252899966224	0.840218279464016	0.843032300529229	0.8400967948742748
+I+R4	3.0	5000	null_heldout	nominal	10000	0.0464	1.0	-0.9536	-0.9577	-0.9494	0	9536	0.0464	-11.98659524429016	-11.988728476511909	-11.984462012068413	-11.984751049014449	-12.1266010076286	-11.847008160073102	-11.986595244290163	-11.98872847651191	-11.984462012068414	-11.98475104901445
+I+R4	3.0	5000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-9.82619354411675	-9.82760096809731	-9.82478612013619	-9.826237136937593	-9.955335220216929	-9.697925639584108	-9.82619354411675	-9.82760096809731	-9.82478612013619	-9.826237136937594
+I+R4	3.0	5000	null_heldout	calibrated	10000	0.0432	0.0436	-0.0003999999999999976	-0.0018	0.001	22	26	0.9952	-11.98659524429016	-11.988728476511909	-11.984462012068413	-11.984751049014449	-12.1266010076286	-11.847008160073102	-0.13228547452751435	-0.13441870674926285	-0.13015224230576586	-0.1304412792518015
+I+R4	3.0	5000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-9.82619354411675	-9.82760096809731	-9.82478612013619	-9.826237136937593	-9.955335220216929	-9.697925639584108	2.028116225645899	2.0267088016653405	2.0295236496264577	2.0280726328250562
+I+R4	3.0	10000	null_heldout	nominal	10000	0.0489	1.0	-0.9511000000000001	-0.9553	-0.9467	0	9511	0.0489	-16.95146965289202	-16.95359983819024	-16.9493394675938	-16.951635364210354	-17.090379269112262	-16.81245721082555	-16.95146965289202	-16.95359983819024	-16.9493394675938	-16.951635364210354
+I+R4	3.0	10000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-13.896109222316392	-13.897512165220913	-13.89470627941187	-13.896798435157528	-14.025602533574704	-13.764587589540572	-13.8961092223164	-13.89751216522092	-13.894706279411878	-13.89679843515753
+I+R4	3.0	10000	null_heldout	calibrated	10000	0.0484	0.0481	0.00030000000000000165	-0.0011	0.0017	26	23	0.9951	-16.95146965289202	-16.95359983819024	-16.9493394675938	-16.951635364210354	-17.090379269112262	-16.81245721082555	-0.12853963790213893	-0.13066982320035855	-0.1264094526039193	-0.12870534922047305
+I+R4	3.0	10000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-13.896109222316392	-13.897512165220913	-13.89470627941187	-13.896798435157528	-14.025602533574704	-13.764587589540572	2.9268207926734893	2.9254178497689676	2.928223735578011	2.9261315798323544
+I+R4	4.0	100	null_heldout	nominal	10000	0.0451	0.521	-0.4759	-0.4857	-0.4665	0	4759	0.5241	-1.6900382713699775	-1.69227918149218	-1.687797361247775	-1.6852739817374722	-1.8382111316231358	-1.548779864249504	-1.690038271369978	-1.6922791814921805	-1.6877973612477755	-1.6852739817374724
+I+R4	4.0	100	alternative	nominal	20000	0.9726	0.9998	-0.027200000000000002	-0.0295	-0.02505	0	544	0.9728	-1.4208406749712537	-1.422310310042019	-1.4193710399004884	-1.4256674404293053	-1.5526404792787363	-1.2815210394574226	-1.4208406749712539	-1.4223103100420191	-1.4193710399004886	-1.4256674404293055
+I+R4	4.0	100	null_heldout	calibrated	10000	0.0481	0.0493	-0.0011999999999999997	-0.0027	0.0004	26	38	0.9936	-1.6900382713699775	-1.69227918149218	-1.687797361247775	-1.6852739817374722	-1.8382111316231358	-1.548779864249504	-0.1404809066120312	-0.14272181673423376	-0.13823999648982863	-0.13571661697952586
+I+R4	4.0	100	alternative	calibrated	20000	0.9748	0.974	0.0008000000000000229	-0.0001	0.0017012500000000044	49	33	0.9959	-1.4208406749712537	-1.422310310042019	-1.4193710399004884	-1.4256674404293053	-1.5526404792787363	-1.2815210394574226	0.12871668978669273	0.12724705471592757	0.1301863248574579	0.12388992432864132
+I+R4	4.0	500	null_heldout	nominal	10000	0.0473	0.9875	-0.9402	-0.9448025	-0.9354	0	9402	0.0598	-3.7893839979023176	-3.7915927799166327	-3.7871752158880025	-3.789179604782946	-3.931942972855446	-3.6458656475601585	-3.7893839979023176	-3.7915927799166327	-3.7871752158880025	-3.7891796047829454
+I+R4	4.0	500	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-3.187826007280339	-3.189283355020049	-3.1863686595406286	-3.1900503424459963	-3.320654293385746	-3.0511090246035057	-3.187826007280339	-3.189283355020049	-3.1863686595406286	-3.1900503424459963
+I+R4	4.0	500	null_heldout	calibrated	10000	0.0505	0.0504	0.00010000000000000286	-0.0014	0.0016	31	30	0.9939	-3.7893839979023176	-3.7915927799166327	-3.7871752158880025	-3.789179604782946	-3.931942972855446	-3.6458656475601585	-0.12444862857924002	-0.12665741059355515	-0.12223984656492491	-0.12424423545986807
+I+R4	4.0	500	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-3.187826007280339	-3.189283355020049	-3.1863686595406286	-3.1900503424459963	-3.320654293385746	-3.0511090246035057	0.47710936204273896	0.4756520143030286	0.4785667097824493	0.47488502687708145
+I+R4	4.0	1000	null_heldout	nominal	10000	0.0489	1.0	-0.9511000000000001	-0.9554	-0.947	0	9511	0.0489	-5.359464191507019	-5.36164830486458	-5.357280078149458	-5.358458693334904	-5.502565637704214	-5.217945419001654	-5.359464191507018	-5.3616483048645796	-5.357280078149457	-5.358458693334904
+I+R4	4.0	1000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-4.512016673178274	-4.513484135417089	-4.510549210939459	-4.514017978921282	-4.646567855495301	-4.374534691788119	-4.512016673178273	-4.513484135417088	-4.510549210939458	-4.514017978921281
+I+R4	4.0	1000	null_heldout	calibrated	10000	0.0463	0.0459	0.0003999999999999976	-0.0011	0.0019	32	28	0.994	-5.359464191507019	-5.36164830486458	-5.357280078149458	-5.358458693334904	-5.502565637704214	-5.217945419001654	-0.13744420484757924	-0.13962831820514063	-0.13526009149001786	-0.13643870667546443
+I+R4	4.0	1000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-4.512016673178274	-4.513484135417089	-4.510549210939459	-4.514017978921282	-4.646567855495301	-4.374534691788119	0.7100033134811662	0.7085358512423507	0.7114707757199816	0.7080020077381581
